column_id,column_text,column_label
909,𝑺𝑼𝑯𝑼𝟑𝟐𝟖 tempat paling uhuy!,judi
910,"💥 Cuan lancar tiap hari, modal kecil hasilnya luar biasa! 𝑺𝑼𝑯𝑼𝟑𝟐𝟖 💰😍",judi
911,"Nggak ada yang bisa prediksi, tapi di 𝑺𝑼𝑯𝑼𝟑𝟐𝟖,keberuntungan bisa datang kapan saja!",judi
912,"Main di 𝑺𝑼𝑯𝑼𝟑𝟐𝟖 bikin happy banget, hasilnya gacir abis!",judi
913,𝑺𝑼𝑯𝑼𝟑𝟐𝟖 tempat mengadu nasip!,judi
914,"🎯 Rezeki selalu datang di 𝑺𝑼𝑯𝑼𝟑𝟐𝟖, langsung coba! 🔥🚀",judi
915,Mencari platform untuk mengekspresikan diri? 𝑺𝑼𝑯𝑼𝟑𝟐𝟖  bisa menjadi pilihan.,judi
916,"⚡ Main bentar, cuan lancar! 𝑺𝑼𝑯𝑼𝟑𝟐𝟖 solusi sultan! 🤑",judi
917,Gak pernah kecewa nonton video kamu! Selalu bermanfaat dan seru! dp 5k di Weton88,judi
918,Mantap durasinya panjang 👍👍👍👍👍 cari WETON88 di google,judi
919,Sukaaa bangettt sama ⭐𝗪𝗘𝗧𝗢𝗡𝟴𝟴,judi
920,coba buy spin 20k malah maxwin kwkwkkw makasih 🚩Weton88🚩 nyata emng,judi
921,"Konten yang gw tunggu sehabis pulang kerja gas ramaikan bro biar mledak vidionya ,Salam ⭐𝗪𝗘𝗧𝗢𝗡𝟴𝟴!",judi
922,"Sempet coba yang lain tapi gak semanis di 🚩Weton88🚩 ,sering ngasih wede bang coba deh cari aja di google",judi
923,Sukaaa bangettt sama ⭐𝗪𝗘𝗧𝗢𝗡𝟴𝟴,judi
924,Sukaaa bangettt sama ⭐𝗪𝗘𝗧𝗢𝗡𝟴𝟴,judi
925,"Cuma di sini, ⚡ALEXIS17⚡ bikin hariku lebih berwarna!",judi
926,Wow! ⚡ALEXIS17⚡ emang gak pernah ngecewain!,judi
927,Keren banget! ⚡ALEXIS17⚡ itu andalan gue sekarang!,judi
928,"Gila sih, ⚡ALEXIS17⚡ emang beda kelas!",judi
929,"Main di 𝑺𝑼𝑯𝑼𝟑𝟐𝟖 bikin happy banget, hasilnya gacir abis!",judi
930,🔥 Banjir cuan! 𝑺𝑼𝑯𝑼𝟑𝟐𝟖 gak ada lawan! 🤑,judi
931,Situs palling mantap 𝑺𝑼𝑯𝑼𝟑𝟐𝟖😍,judi
932,Gokil banget 𝑺𝑼𝑯𝑼𝟑𝟐𝟖,judi
933,"⚡ Main bentar, cuan lancar! 𝑺𝑼𝑯𝑼𝟑𝟐𝟖 solusi sultan! 🤑",judi
934,"Main di 𝑺𝑼𝑯𝑼𝟑𝟐𝟖 bikin happy banget, hasilnya gacir abis!",judi
935,"Gak mau ketinggalan, main di 𝑺𝑼𝑯𝑼𝟑𝟐𝟖 langsung dapet jakpot gede!",judi
936,"💥Baru main di 𝑺𝑼𝑯𝑼𝟑𝟐𝟖, saldo langsung naik drastis! 🚀💰",judi
937,terima kasi rezekinya  ⭐𝗪𝗘𝗧𝗢𝗡𝟴𝟴,judi
938,🚩𝗪𝗘𝗧𝗢𝗡𝟴𝟴 tempat paling uhuy!,judi
939,"terimakasih selalu upload bg, walaupun masih sibuk🎉𝗪𝗘𝗧𝗢𝗡𝟴𝟴",judi
940,"Ok min, lanjut WETON88",judi
941,Busett cerahh banget 🚩𝗪𝗘𝗧𝗢𝗡𝟴𝟴🚩 encess sama koinya lagi ngasih mulu,judi
942,emng bener kemarin udah coba di probet hari ini mau gas lagi ahh 🚩𝗪𝗘𝗧𝗢𝗡𝟴𝟴🚩 kawan berbuah manis,judi
943,Weton88 is the best ❤❤❤,judi
944,Semangat bang buat konten nya 😊Salam 𝗪𝗘𝗧𝗢𝗡𝟴𝟴! gampang Jepe,judi
945,"Keren sih 𝗪𝗘𝗧𝗢𝗡𝟴𝟴, main bentar auto jepe.",judi
946,Busett cerahh banget 🚩𝗪𝗘𝗧𝗢𝗡𝟴𝟴🚩 encess sama koinya lagi ngasih mulu,judi
947,"Salut bang keren kontennya , salam Jepe DI ⭐𝗪𝗘𝗧𝗢𝗡𝟴𝟴",judi
948,Sukaaa bangettt sama ⭐𝗪𝗘𝗧𝗢𝗡𝟴𝟴,judi
949,"Konten yang gw tunggu sehabis pulang kerja gas ramaikan bro biar mledak vidionya ,Salam ⭐𝗪𝗘𝗧𝗢𝗡𝟴𝟴!",judi
950,05:35 ⚡️WETON88⚡️ tempat ngadu nasib wkwkw,judi
951,0:02 Wah keren Weton88 terbaik menang mudah,judi
952,Awal kebangkitan cuan pasti di WETON88,judi
953,"Ok min, lanjut WETON88",judi
954,Jujur klo main mending di weton88 bang,judi
955,gw udah coba guys di Weton88 cair mulu 👍,judi
956,Awal kebangkitan cuan pasti di WETON88,judi
957,Squad yg di tunggu2.. kalo di ML squad M1 kalo di PUBG Red Alien..,non-judi
958,Gokil! Main bareng ⚡ALEXIS17⚡ selalu seru!,judi
959,Wan rangkad kah kaya max,non-judi
960,A L E X I S 1 7 Bikin aku betah terus main. Gak bakal nyesel deh!,judi
961,Mantap! Bangga banget jadi bagian dari 🔥⚡ALEXIS17⚡?🔥,judi
962,"Buruan ke A L E X I S 1 7, bikin hariku makin berwarna. Gak bakal nyesel deh!",judi
963,Akhirnya yg di tunggu2😁 𝗪𝗘𝗧𝗢𝗡𝟴𝟴,judi
964,Jujur klo main mending di weton88 bang,judi
965,"jepey trs tiap hari, cuma di𝗪𝗘𝗧𝗢𝗡𝟴𝟴⭐",judi
966,𝗪𝗘𝗧𝗢𝗡𝟴𝟴 bikin maxwin makin gampang,judi
967,"coba di 🚩𝗪𝗘𝗧𝗢𝗡𝟴𝟴🚩, gak ribet ! salam petir x 500",judi
968,Streamer favorit ❤ dan selalu menunggu update terbarunya 😁😁 semangat terus bang 💪💪 salam Jepe 𝗪𝗘𝗧𝗢𝗡𝟴𝟴,judi
969,"Keren banget! Menang banyak di WETON88,auto liburan mewah!",judi
970,"Cakep Kali 🚩𝗪𝗘𝗧𝗢𝗡𝟴𝟴🚩, Bravo..",judi
971,jepey gmpng banget di 𝗪𝗘𝗧𝗢𝗡𝟴𝟴 ⭐,judi
972,The best tahun ini di 𝗪𝗘𝗧𝗢𝗡𝟴𝟴 pasti byar!,judi
973,Jujur klo main mending di weton88 bang,judi
974,"Salam ⭐𝗪𝗘𝗧𝗢𝗡𝟴𝟴! gampang Jepe ,Sehat selalu buat semuanya",judi
975,Ini live tgl brp?,non-judi
976,❤𝗔 𝗟 𝗘 𝐗 𝐈 𝐒 1 7❤ Jadi tempat pelarian paling asik. Langsung daftar sekarang!,judi
977,Seru abis! ⚡ALEXIS17⚡ selalu kasih kejutan seru!,judi
978,Gokil! Main bareng ⚡ALEXIS17⚡ selalu seru!,judi
979,"Wow! Gabung sekarang juga di ⚡ALEXIS17⚡, buruan!",judi
980,"Cuma di sini, Gak nyangka bisa menang terus di 🔥⚡ALEXIS17⚡?🔥",judi
981,Gokil! Udah coba 🔥⚡ALEXIS17⚡?🔥 Rugi banget kalo belum!,judi
982,"Selalu setia dengan A L E X I S 1 7, tempatnya hoki terus. Gak bakal nyesel deh!",judi
983,❤𝗔 𝗟 𝗘 𝐗 𝐈 𝐒 1 7❤ Bikin auto happy!. Rasain sendiri keseruannya!,judi
984,❤𝗔 𝗟 𝗘 𝐗 𝐈 𝐒 1 7❤ Bikin aku betah terus main. Kapan lagi coba?,judi
985,Wajib coba! ⚡ALEXIS17⚡ selalu kasih kejutan seru!,judi
986,"Beneran deh, Bangga banget jadi bagian dari 🔥⚡ALEXIS17⚡?🔥",judi
987,"Cuma di sini, ⚡ALEXIS17⚡ emang beda kelas!",judi
988,Seperti biasa yurino beban 😂,non-judi
989,Wajib coba! ⚡ALEXIS17⚡ itu andalan gue sekarang!,judi
990,"Beneran deh, ⚡ALEXIS17⚡ itu andalan gue sekarang!",judi
991,wkwkkw wan wan katanya udhan,non-judi
992,saran aja ko kalo emg live ada promosi jud*l trus live nya mau di jadiin konten sensor itu si jud*l nya,non-judi
993,NGUMPUL BAHAS TIM IPOS YANG LAGI TOLOL YA 🤣🤣🧠👈,non-judi
994,NGUMPUL BAHAS TIM IPOS YANG LAGI TOLOL YA 🤣🤣🧠👈,non-judi
995,KANGEN BANGET DENGAN ROASTER WORLD EVOS M1 INI,non-judi
996,Ohh oura masih main ml iya tak kira cuma jualan diamon,non-judi
997,"Gw gakan main ml lagi gais , nyenyenye wkwkww , nnti rungkad jga balik , wan wan🤣 bodoh ajja pengikut dia   suruh balik nnton pas butuh aja wwkkw",non-judi
998,Panutan aing main Mlbb,non-judi
999,Miss world,non-judi
1000,gak ada lagi generasi eko dkk....bahkan rrq pun,non-judi
1001,❤❤❤😊,non-judi
1002,Tgn tua hhhhhh,non-judi
1003,"Iya eudrora  xpline aja GG ,bang",non-judi
1004,Btw roster cadangan pas juara M1 siapa aja guys  Lupa gua,non-judi
1005,wkwkwkwkwk,non-judi
1006,Kren,non-judi
1007,"Beneran deh, ⚡ALEXIS17⚡ bikin hariku lebih berwarna!",judi
1008,Seru abis! ⚡ALEXIS17⚡ selalu kasih kejutan seru!,judi
1009,Kira ba Iwan udah pensi ko?,non-judi
1010,Alexix 17 cuh kntol,non-judi
1011,Ph udh M 234567891011 indo masih terjebak nostalgia di m1 doang wkwk,non-judi
1012,Kangen wan,non-judi
1013,yang setuju roster m1 ikut tuurnamen online,non-judi
1014,mantap oura 🔥🔥🔥,non-judi
1015,Setidaknya indonesia masih piala m1🎉,non-judi
1016,cuma evos,non-judi
1017,Gemparin mpl bang pada main lg apa,non-judi
1018,M1 DI KASIH SAMA BANGXINNN FINAL BARENG TIM INDO JUGA,non-judi
1019,"Kalo di inget udah nambah umur 6thn.Sehat"" kalian semua,thanks masekoo!! Bukan hanya terhibur tp terobati rindu 😁",non-judi
1020,"Lebih asik pake meta jaman kalian main dulu bang, pasti berasa nostalgianya😅",non-judi
1021,Gw sedang menunggu super star evos vs rrq,non-judi
1022,Kalau ada yg nonton Naruto.. Roster M1 ini kayak para Kage terdahulu yg di edotense pas perang shinobi,non-judi
1023,absolute cinema,non-judi
1024,"Lah katanya si wann gabakalan keliatan di kamera ini ini ini bla bla bla, tpi kok ini??",non-judi
1025,Kan reuni doang kalo gak reuni di discord,non-judi
1026,0:57 3 kata lucu udah ga passion 😂,non-judi
1027,Bilang udah d jual akunnya wann  ?,non-judi
1028,Poke,non-judi
1029,Loh katanya WANN Uda full pensi? Gimana dah,non-judi
1030,Nostalgia tim M1🔥🔥,non-judi
1031,lah katanya wannn pensi? omdo doang kah?😂,non-judi
1032,"NEXT FULL ROSTER EVOS MPL S1 LEK,KALO BISA REMATCH SAMA NXL WKWKKWKW😂",non-judi
1033,Sepuhhhhh❤,non-judi
1034,Gue malah kangen Bang Wann live menghibur bngt Livestream nya,non-judi
1035,EVOS M1 vs RRQ jaman old juga ga si bangg ????,non-judi
1036,y,non-judi
1037,y,non-judi
1038,Katanya pensi main ? WANN,non-judi
1039,YUR YUR🤣🤣🤣🤣🤣🤣🤣🤣,non-judi
1040,mekanik eko masih tajam,non-judi
1041,epos india the best 😁😁👍👍,non-judi
1042,Bisa ini ngalahin PH,non-judi
1043,Bang oke meta Hiro s4 sama m1 aja,non-judi
1044,"Tu wan ada, bullshit kalo bilang stop main",non-judi
1045,Bukannya akun wann sudah dijual? Ohh kontenn doang,non-judi
